season,date,game_pk,pitcher_id,lineup_ids,actual_k,exp_k,p_k_≥6.5
2025,2025-06-03,777658,641154,"681146,680777,663616,665019,650489,664034,686797,668904,664056",4,6.8815,0.5305
2025,2025-06-03,777658,680880,"671732,667670,691016,669127,668709,649966,680474,669722,672016",0,7.02,0.5425
2025,2025-06-03,777657,656731,"596019,620443,665742,624413,607043,621438,677595,682626,682668",7,7.057,0.56
2025,2025-06-03,777657,477132,"660271,605141,518692,606192,669257,571970,681624,571771,669242",2,6.893,0.541
2025,2025-06-04,777652,607536,"687597,642731,696100,641857,686668,606115,669374,607732,671289",4,6.9155,0.5345
2025,2025-06-04,777652,615698,"672640,682663,681393,676572,681715,660821,689414,691594,669065",2,6.8565,0.514
2025,2025-06-04,777647,669084,"655316,694192,592885,656555,686555,686217,687401,606992,668930",3,6.979,0.546
2025,2025-06-04,777647,671096,"670770,669289,682829,663886,668715,641584,624431,666181,680574",6,6.8165,0.5155
2025,2025-06-04,777649,667755,"687263,694384,545361,621493,683090,681351,666176,621035,621028",3,6.928,0.532
2025,2025-06-04,777649,608337,"680776,646240,608701,665966,663853,647351,678882,596115,692225",1,6.871,0.5365
2025,2025-06-04,777648,687473,"665161,670623,514888,572233,673237,605170,676694,701358,689200",3,6.8375,0.5295
2025,2025-06-04,777648,681347,"665833,457705,668804,687462,663647,624428,502054,682848,643396",6,6.9155,0.5455
2025,2025-06-04,777650,571510,"664023,673548,608348,691718,621020,663538,542932,663656,807713",6,6.927,0.5415
2025,2025-06-04,777650,669022,"682928,642708,695578,663993,605137,669743,656180,683083,690987",7,6.9185,0.5315
2025,2025-06-04,777653,682847,"680757,682657,608070,467793,700932,682177,672356,678877,595978",7,6.9585,0.535
2025,2025-06-04,777653,657376,"663757,700250,592450,641355,502671,665862,683011,669224,518934",8,6.9345,0.541
2025,2025-06-04,777651,690953,"681082,607208,547180,656941,664761,592206,596146,665561,679032",2,6.943,0.5355
2025,2025-06-04,777651,621244,"666182,665489,680718,672386,543807,676391,664702,682729,665926",5,6.955,0.5445
2025,2025-06-04,777654,518876,"606466,682998,677950,553993,656976,647304,672515,694374,672695",8,6.9905,0.5445
2025,2025-06-04,777654,519242,"660670,663586,621566,542303,645277,642201,663897,686948,671739",10,6.9785,0.5435
2025,2025-06-04,777646,677958,"669701,694671,608369,673962,694497,543760,666969,669394,641680",5,6.8455,0.5305
2025,2025-06-04,777646,669358,"666139,664040,650490,666018,691406,663968,642136,676609,670224",5,6.88,0.534
2025,2025-06-04,777639,687830,"650402,678009,682985,679529,672761,693307,690993,595879,656716",3,6.918,0.5315
2025,2025-06-04,777639,694363,"643565,805367,678246,643217,596103,671284,668942,572191,686676",1,7.012,0.5405
2025,2025-06-04,777645,700249,"702616,668939,683002,656811,602104,681297,656896,677941,666185",5,6.8715,0.516
2025,2025-06-04,777645,676106,"641487,663728,677594,668227,670156,665750,642133,702284,810938",6,6.967,0.5455
2025,2025-06-04,777641,601713,"665487,650333,592518,701538,657757,578428,630105,642180,553869",5,6.9115,0.5475
2025,2025-06-04,777641,690986,"671218,808982,527038,656305,642086,642715,669288,672275,666149",3,6.9355,0.5315
2025,2025-06-04,777643,805673,"621439,680777,665019,664034,650489,668904,664056,686797,543877",4,6.9245,0.533
2025,2025-06-04,777643,686993,"671732,805779,691016,667670,669127,668709,649966,691777,672016",1,6.981,0.5355
2025,2025-06-04,777638,656288,"596019,607043,665742,624413,683146,516782,682668,621438,620443",7,6.8495,0.525
2025,2025-06-04,777638,664062,"660271,605141,500743,606192,571970,681624,624424,687221,571771",6,6.8935,0.5365
2025,2025-06-05,777640,694297,"682998,606466,672695,545121,553993,666971,694374,677950,645444",2,6.9665,0.536
2025,2025-06-05,777640,656550,"660670,686948,663586,663897,542303,645277,642201,669397,671739",4,7.0665,0.5415
2025,2025-06-05,777642,702070,"663697,677951,672580,666023,521692,592192,671221,679845,664728",3,6.9835,0.538
2025,2025-06-05,777642,571945,"663457,691026,680977,575929,671056,571448,687363,668723,650968",2,6.8875,0.53
2025,2025-06-05,777635,666142,"663697,677951,672580,686469,521692,670231,671221,664728,666023",4,7.056,0.552
2025,2025-06-05,777635,669461,"663457,691026,680977,575929,671056,571448,676475,686780,687363",2,6.981,0.55
2025,2025-06-05,777634,663554,"678009,650402,628451,679529,672761,656716,595879,682985,693307",3,6.7685,0.5135
2025,2025-06-05,777634,680732,"643565,805367,686676,643217,596103,671284,668942,572191,678246",5,6.826,0.518
2025,2025-06-05,777637,666200,"681082,607208,547180,656941,679032,624641,596146,669016,665561",2,6.94,0.541
2025,2025-06-05,777637,605135,"680718,665489,702176,672386,676391,676914,664702,682729,623168",6,6.952,0.5505
2025,2025-06-05,777636,701581,"681146,668904,680777,670242,650489,664034,665019,686797,664056",6,6.923,0.5365
2025,2025-06-05,777636,687765,"671732,805779,682183,691016,669722,691777,680862,680474,672016",4,7.0045,0.5445
2025,2025-06-05,777628,621107,"702616,668939,683002,656811,666185,681297,656896,677941,668974",7,6.8655,0.553
2025,2025-06-05,777628,693433,"641487,593871,677594,663728,668227,642133,665750,670156,664238",6,6.871,0.5265
2025,2025-06-05,777633,656302,"665487,642180,592518,701538,657757,578428,630105,663604,455117",7,6.863,0.5255
2025,2025-06-05,777633,592662,"669288,671218,808982,656305,642715,642086,573262,666149,668800",9,6.9325,0.5495
2025,2025-06-05,777631,656849,"607043,516782,665742,624413,643446,621438,683146,676724,682668",6,6.842,0.5085
2025,2025-06-05,777631,689017,"660271,605141,669257,606192,681624,669242,518692,624424,500743",1,7.003,0.5365
2025,2025-06-05,777630,664285,"665161,670623,514888,572233,673237,676694,701358,689200,643289",11,6.9035,0.5385
2025,2025-06-05,777630,656605,"665833,457705,668804,693304,663647,502054,680779,687462,643396",5,6.856,0.518
2025,2025-06-05,777632,519141,"664023,663656,673548,691718,621020,683737,663538,807713,624512",0,6.794,0.5175
2025,2025-06-05,777632,663623,"682928,642708,695578,663993,660688,605137,695734,671277,690987",3,6.9605,0.5265
2025,2025-06-05,777644,677944,"680757,682657,608070,700932,467793,672356,666310,678877,669717",3,6.8805,0.524
2025,2025-06-05,777644,608331,"663757,502671,592450,641355,665862,683011,691176,669224,672724",7,6.9145,0.535
2025,2025-06-05,777629,683004,"669701,694671,608369,673962,694497,543760,666969,669394,641680",6,6.963,0.5435
2025,2025-06-05,777629,686752,"666139,664040,676609,666018,691406,663968,666624,670764,643376",8,6.9205,0.5405
2025,2025-06-06,777625,665795,"691594,660821,672640,676466,663743,676572,681715,681393,667472",5,6.866,0.5245
2025,2025-06-06,777625,641793,"666139,664040,670224,666018,663968,676609,642136,678554,670764",4,6.994,0.537
2025,2025-06-06,777621,605452,"607208,656941,664761,592206,592663,624641,681082,669016,596146",2,6.9925,0.545
2025,2025-06-06,777621,663559,"665833,693304,668804,687462,672744,680779,624428,669707,643396",2,6.9175,0.545
2025,2025-06-06,777624,571578,"673962,694671,608369,543760,669394,694497,666969,664059,543309",2,7.026,0.545
2025,2025-06-06,777624,647336,"682928,642708,695578,663993,669743,656180,690987,696285,683083",7,6.917,0.541
2025,2025-06-06,777627,621111,"680776,646240,692225,665966,647351,663853,596115,608701,678882",2,6.98,0.548
2025,2025-06-06,777627,701542,"663757,592450,641355,502671,665862,691176,672724,669224,518934",6,6.841,0.5275
2025,2025-06-06,777623,593958,"606466,672695,666971,553993,656976,645444,545121,694374,677950",3,6.9195,0.5325
2025,2025-06-06,777623,666157,"670770,669289,641584,668715,687952,624431,682829,680574,666158",4,6.949,0.5435
2025,2025-06-06,777626,676962,"664023,663656,673548,608348,691718,621020,663538,683737,807713",7,6.8905,0.53
2025,2025-06-06,777626,669373,"678009,650402,672761,682985,679529,690993,693307,656716,595879",6,6.864,0.5305
2025,2025-06-06,777622,676467,"665161,670623,514888,572233,676694,605170,643289,663898,689200",5,6.8685,0.5295
2025,2025-06-06,777622,671106,"682657,681807,608070,467793,682177,672356,678877,669717,624513",2,6.8995,0.5305
2025,2025-06-06,777618,607625,"663697,677951,672580,686469,521692,695506,671221,686681,664728",5,7.012,0.5345
2025,2025-06-06,777618,663436,"669060,805367,572191,678246,596103,691019,673357,668942,671284",7,6.8265,0.521
2025,2025-06-06,777615,687606,"666182,665489,664702,672386,543807,664770,676391,682729,665926",1,6.864,0.512
2025,2025-06-06,777615,641927,"621439,663616,664034,650489,686797,668904,665019,664056,543877",4,6.8435,0.5155
2025,2025-06-06,777617,681190,"665487,650333,592518,701538,578428,593428,630105,663604,455117",2,6.9825,0.539
2025,2025-06-06,777617,694477,"668930,694192,592885,661388,686217,686555,655316,702332,656555",6,6.899,0.533
2025,2025-06-06,777620,680736,"660271,605141,518692,606192,571970,681624,571771,669242,500743",5,6.944,0.5295
2025,2025-06-06,777620,543243,"663457,691026,680977,575929,671056,571448,668723,686780,687363",5,6.9225,0.538
2025,2025-06-06,777616,673540,"607043,516782,665742,624413,643446,682668,683146,682626,677595",6,6.934,0.542
2025,2025-06-06,777616,669020,"687597,642731,696100,641857,686668,690022,656541,571657,671289",1,6.9715,0.544
2025,2025-06-06,777614,682243,"641487,593871,677594,663728,668227,664238,665750,702284,670156",2,6.981,0.547
2025,2025-06-06,777614,543294,"687263,694384,545361,621493,624585,518595,650859,666176,621035",2,6.9785,0.545
2025,2025-06-06,777613,665152,"702616,668939,657656,656811,602104,681297,683002,666185,677008",2,6.8805,0.5295
2025,2025-06-06,777613,676664,"671732,805779,667670,691016,680474,668709,649966,680862,664913",3,6.897,0.5465
2025,2025-06-06,777619,680885,"660670,663586,621566,640492,645277,642201,669221,671739,663897",4,7.024,0.549
2025,2025-06-06,777619,806185,"671218,808982,527038,656305,669477,642715,666464,672275,666149",5,6.879,0.5285
2025,2025-06-07,777609,592791,"664023,663656,673548,621020,691718,663538,683737,807713,624512",5,6.964,0.537
2025,2025-06-07,777609,663947,"678009,650402,690993,682985,679529,672761,656716,668670,595879",2,6.858,0.526
2025,2025-06-07,777623,593958,"606466,672695,666971,553993,656976,645444,545121,694374,677950",3,6.7895,0.5235
2025,2025-06-07,777623,666157,"670770,669289,641584,668715,687952,624431,682829,680574,666158",4,6.915,0.5335
2025,2025-06-07,777600,592332,"666182,665489,664702,543807,664770,676391,665926,682729,623168",5,6.9285,0.5255
2025,2025-06-07,777600,663978,"663616,680777,621043,670242,664034,668904,665019,650489,664056",2,6.885,0.5185
2025,2025-06-07,777601,808967,"660271,605141,518692,669257,571970,681624,571771,669242,808975",9,6.8035,0.506
2025,2025-06-07,777601,607200,"663457,691026,680977,575929,676475,671056,676480,686780,571448",2,6.8765,0.521
2025,2025-06-07,777610,594798,"664059,694671,673962,543760,669394,666969,641680,543309,669701",8,6.9145,0.5255
2025,2025-06-07,777610,680730,"682928,695578,671277,605137,663993,690987,669743,660688,677588",5,7.054,0.544
2025,2025-06-07,777607,624133,"607208,656941,664761,592206,592663,681082,805249,669016,596146",5,6.962,0.5415
2025,2025-06-07,777607,571760,"693304,457705,668804,672744,663647,680779,502054,669707,643396",5,6.8595,0.5275
2025,2025-06-07,777598,693821,"660670,686948,663586,621566,542303,671739,645277,642201,669397",12,6.8635,0.5235
2025,2025-06-07,777598,657277,"669288,671218,527038,656305,642086,642715,573262,672275,669477",10,6.97,0.547
2025,2025-06-07,777612,669194,"694374,545121,656976,605244,553993,666971,545341,677950,645444",3,6.7715,0.5045
2025,2025-06-07,777612,607259,"641658,666158,682829,687952,666181,663886,656582,641584,680574",6,6.982,0.537
2025,2025-06-07,777608,686613,"665161,670623,701358,572233,605170,673237,676694,643289,689200",9,6.892,0.5255
2025,2025-06-07,777608,668909,"680757,682657,608070,467793,682177,672356,666310,678877,669717",5,6.9045,0.527
2025,2025-06-07,777606,608379,"663697,677951,672580,670231,521692,695506,679845,592192,664728",5,6.976,0.5465
2025,2025-06-07,777606,605288,"643565,805367,572191,678246,691019,700337,673357,668942,671284",6,6.988,0.528
2025,2025-06-07,777611,677960,"669364,660821,672640,682663,691594,676572,667472,681393,663743",1,6.917,0.5335
2025,2025-06-07,777611,671737,"650490,666018,664040,670224,663968,676609,666139,643376,670764",2,6.9275,0.5355
2025,2025-06-07,777605,676979,"680776,646240,677800,665966,691785,647351,596115,678882,666152",9,6.9545,0.533
2025,2025-06-07,777605,642232,"502671,700250,592450,641355,691176,683011,669224,665862,672724",3,6.9085,0.525
2025,2025-06-07,777597,663568,"593428,650333,592518,701538,657757,578428,630105,553869,642180",2,6.8365,0.5145
2025,2025-06-07,777597,500779,"668930,694192,592885,661388,686217,656555,686555,702332,655316",4,6.8525,0.5205
2025,2025-06-07,777603,622491,"641487,593871,665750,663728,668227,664238,456781,702284,810938",5,6.945,0.5465
2025,2025-06-07,777603,686799,"687263,694384,545361,621493,621035,681351,650859,666176,621028",4,6.98,0.548
2025,2025-06-07,777604,605280,"682668,607043,665742,624413,621438,620443,683146,516782,677595",6,6.851,0.534
2025,2025-06-07,777604,608566,"687597,642731,696100,641857,690022,686668,656248,571657,671289",3,6.8935,0.534
2025,2025-06-07,777599,450203,"702616,668939,683002,656811,657656,681297,602104,666185,668974",5,6.8205,0.5155
2025,2025-06-07,777599,622663,"671732,805779,667670,691016,664913,680862,668709,669722,680474",5,7.0185,0.5485
2025,2025-06-08,777592,685107,"669364,660821,672640,689414,681393,676572,667472,681715,669065",2,6.9655,0.539
2025,2025-06-08,777592,656876,"676609,664040,678554,666018,663968,666139,642136,670764,670224",3,6.946,0.5365
2025,2025-06-08,777586,686701,"665487,650333,592518,701538,657757,593428,630105,663604,455117",4,6.996,0.546
2025,2025-06-08,777586,642547,"668930,694192,592885,661388,686217,655316,686555,702332,687401",3,6.8875,0.5235
2025,2025-06-08,777596,656641,"669701,664059,608369,543760,673962,694497,669394,696030,641680",7,6.907,0.5215
2025,2025-06-08,777596,592866,"669743,695578,642708,663993,605137,656180,671277,682928,690987",2,6.9205,0.538
2025,2025-06-08,777595,650911,"681082,607208,679032,664761,592206,596146,805249,669016,665561",9,6.987,0.5525
2025,2025-06-08,777595,694973,"665833,457705,668804,693304,680779,502054,663647,669707,643396",7,6.9735,0.5505
2025,2025-06-08,777602,668678,"682998,606466,672695,647304,553993,666971,545341,677950,645444",5,6.8305,0.527
2025,2025-06-08,777602,663903,"670770,666158,682829,669289,666181,668715,624431,641584,680574",3,6.9955,0.5455
2025,2025-06-08,777594,690990,"664023,663656,673548,691718,608348,683737,621020,660644,807713",6,6.9285,0.538
2025,2025-06-08,777594,656427,"678009,650402,672761,682985,679529,690993,693307,656716,595879",9,6.968,0.5295
2025,2025-06-08,777591,687888,"665161,670623,572233,673237,676694,701358,689200,643289,694376",5,6.9525,0.527
2025,2025-06-08,777591,676440,"680757,682657,608070,681807,467793,672356,666134,666310,669717",6,6.825,0.519
2025,2025-06-08,777585,670102,"666182,665489,680718,672386,543807,664770,676391,702176,664702",2,6.9795,0.526
2025,2025-06-08,777585,657746,"621439,663616,664056,621043,668904,650489,664034,686797,543877",6,6.8935,0.5205
2025,2025-06-08,777590,547179,"663697,677951,672580,686469,521692,608032,679845,671221,664728",7,6.9935,0.544
2025,2025-06-08,777590,678024,"643565,805367,643217,678246,700337,596103,673357,572191,671284",1,6.884,0.528
2025,2025-06-08,777582,477132,"660271,605141,518692,681624,571970,669257,624424,669242,571771",7,6.928,0.535
2025,2025-06-08,777582,700241,"663457,691026,680977,575929,671056,571448,676475,686780,668723",5,6.9,0.5275
2025,2025-06-08,777583,656731,"682668,607043,665742,624413,643446,677595,621438,683146,682626",5,6.9075,0.53
2025,2025-06-08,777583,801403,"687597,690022,696100,642731,641857,656541,606115,690924,671289",3,6.9255,0.535
2025,2025-06-08,777588,608372,"702616,668939,683002,657656,602104,681297,691723,656896,666185",2,6.993,0.542
2025,2025-06-08,777588,682052,"671732,805779,667670,691016,680474,664913,649966,640902,672016",5,7.033,0.5485
2025,2025-06-08,777587,675911,"660670,663586,621566,542303,671739,669221,645277,657077,686948",5,6.9005,0.542
2025,2025-06-08,777587,694738,"669288,671218,527038,656305,642086,669477,573262,666149,668800",2,6.9365,0.527
2025,2025-06-08,777589,669923,"641487,677594,668227,641598,670156,593871,642133,810938,702284",14,6.936,0.5425
2025,2025-06-08,777589,542881,"687263,694384,545361,621493,621035,681351,650859,666176,683090",6,7.009,0.552
2025,2025-06-08,777593,690928,"680776,646240,677800,665966,691785,647351,596115,678882,666152",0,6.904,0.5345
2025,2025-06-08,777593,607074,"700250,592450,641355,502671,665862,683011,663757,518934,669224",5,6.794,0.5015
2025,2025-06-09,777580,489119,"670770,666158,682829,687952,663886,668715,669289,656582,680574",2,6.973,0.538
2025,2025-06-09,777580,682847,"680757,657041,608070,700932,467793,672356,666134,666310,682657",5,6.9165,0.541
2025,2025-06-09,777574,691587,"669364,660821,682663,676466,669065,681393,689414,691594,681715",5,6.981,0.542
2025,2025-06-09,777574,681347,"665833,457705,672744,687462,693304,624428,663647,664954,669707",6,6.931,0.52
2025,2025-06-09,777578,571510,"664023,663656,673548,691718,621020,683737,608348,663538,807713",0,6.931,0.533
2025,2025-06-09,777578,554430,"607208,656941,664761,592206,592663,681082,805249,669016,596146",7,6.786,0.528
2025,2025-06-09,777584,669358,"666139,676609,650490,666018,691406,663968,666624,670764,643376",5,6.939,0.538
2025,2025-06-09,777584,678394,"680776,646240,647351,596115,608701,692225,663853,678882,665966",4,6.9535,0.5385
2025,2025-06-09,777575,519242,"660670,686948,663586,621566,542303,671739,645277,642201,669397",11,7.0275,0.558
2025,2025-06-09,777575,650644,"694192,661388,592885,656555,663662,686217,702332,687401,668930",5,6.9725,0.543
2025,2025-06-09,777581,621244,"666182,665489,680718,623168,543807,665926,664770,676391,682729",1,7.008,0.554
2025,2025-06-09,777581,669467,"663457,691026,680977,575929,686780,571448,676475,668723,687363",3,6.92,0.5375
2025,2025-06-09,777576,680880,"671732,805779,667670,691016,691777,701762,649966,668709,642851",0,6.862,0.5235
2025,2025-06-09,777576,579328,"687263,694384,545361,621493,518595,621035,666176,664068,621028",5,6.919,0.5375
2025,2025-06-09,777579,669160,"660271,605141,518692,606192,669257,571970,681624,669242,571771",1,6.8855,0.52
2025,2025-06-09,777579,601713,"665487,650333,592518,701538,657757,593428,630105,663604,553869",3,6.7785,0.5225
2025,2025-06-09,777577,676106,"641487,677594,663728,593871,668227,664238,456781,702284,686527",3,6.8905,0.544
2025,2025-06-09,777577,518876,"682998,606466,672695,647304,545121,694374,656976,677950,645444",7,6.8965,0.5325
2025,2025-06-10,777573,676428,"681481,650402,682985,693307,679529,656716,672761,595879,678009",3,6.993,0.556
2025,2025-06-10,777573,700249,"702616,668939,683002,657656,656811,676059,681297,602104,656775",6,7.008,0.5545
2025,2025-06-10,777569,671096,"670770,666158,682829,669289,663886,666181,668715,641584,680574",5,6.839,0.5165
2025,2025-06-10,777569,677944,"680757,681807,608070,467793,672356,666310,657041,666134,682657",8,6.847,0.521
2025,2025-06-10,777566,645261,"669364,660821,672640,682663,669065,676572,667472,663743,691594",6,6.876,0.5305
2025,2025-06-10,777566,656605,"665833,457705,668804,669707,693304,624428,680779,663647,643396",4,6.687,0.499
2025,2025-06-10,777571,607067,"664023,663656,673548,691718,621020,683737,663538,807713,624512",5,6.945,0.5405
2025,2025-06-10,777571,690953,"607208,656941,664761,592206,681082,592663,596146,805249,679032",3,6.905,0.5435
2025,2025-06-10,777570,669022,"682928,695578,663993,665953,671277,696285,690987,660688,677588",6,6.989,0.552
2025,2025-06-10,777570,656288,"596019,516782,665742,624413,607043,620443,682668,643446,677595",4,7.011,0.55
2025,2025-06-10,777565,686752,"650490,664040,691406,666018,666624,666139,676609,663968,643376",9,6.7865,0.5165
2025,2025-06-10,777565,608337,"680776,646240,647351,665966,701350,596115,691785,666152,678882",4,6.9595,0.546
2025,2025-06-10,777557,641816,"669701,694671,677649,664059,669394,694497,673962,696030,543309",3,7.021,0.5445
2025,2025-06-10,777557,680573,"681146,665019,680777,686797,670242,664034,668904,650489,664056",4,6.881,0.531
2025,2025-06-10,777572,608331,"641555,663757,592450,641355,683011,672724,691176,518934,700250",4,6.896,0.5325
2025,2025-06-10,777572,702070,"663697,686475,672580,686469,670231,592192,695506,666023,671221",6,6.96,0.538
2025,2025-06-10,777568,656550,"660670,663586,621566,542303,671739,645277,669221,642201,663897",9,6.959,0.548
2025,2025-06-10,777568,682990,"668930,694192,661388,641343,656555,686217,686555,702332,687401",7,6.812,0.513
2025,2025-06-10,777558,605135,"666182,680718,672386,543807,665926,676391,702176,664702,682729",3,6.9055,0.5235
2025,2025-06-10,777558,571945,"691026,671056,650968,575929,676475,571448,669357,686780,687363",2,6.823,0.514
2025,2025-06-10,777567,681343,"681962,805367,643217,678246,700337,691019,673357,668942,572191",4,7.002,0.5515
2025,2025-06-10,777567,621121,"665161,670623,514888,673237,572233,676694,605170,701358,694376",6,6.859,0.531
2025,2025-06-10,777563,690986,"808982,642715,671218,527038,573262,642086,669477,666149,668800",6,6.921,0.5395
2025,2025-06-10,777563,687223,"687597,656541,696100,642731,641857,686668,666160,690022,606115",2,6.8935,0.5195
2025,2025-06-10,777564,687765,"671732,667670,691016,701762,691777,649966,642851,680474,672016",4,6.9475,0.5355
2025,2025-06-10,777564,667755,"687263,694384,545361,621493,624585,681351,666176,650859,621028",12,6.9485,0.5355
2025,2025-06-10,777560,642152,"571771,808975,518692,500743,571970,681624,624424,669242,687221",0,6.8775,0.5375
2025,2025-06-10,777560,656302,"663604,650333,592518,701538,669134,593428,630105,642180,455117",11,6.862,0.533
2025,2025-06-10,777559,688138,"641487,677594,663728,593871,668227,642133,686527,810938,702284",5,6.837,0.5245
2025,2025-06-10,777559,694297,"682998,606466,672695,694374,553993,666971,656976,672515,677950",4,6.899,0.522
2025,2025-06-11,777552,615698,"669364,682663,681715,672640,676572,681393,660821,689414,669065",6,6.897,0.5475
2025,2025-06-11,777552,663559,"665833,457705,668804,687462,693304,672744,680779,663647,643396",3,6.9225,0.5345
2025,2025-06-11,777553,676962,"664023,663656,673548,621020,608348,457759,663538,807713,660644",5,6.9495,0.545
2025,2025-06-11,777553,666200,"607208,656941,664761,592206,596146,592663,681082,805249,679032",10,6.978,0.5395
2025,2025-06-11,777549,666157,"670770,669289,682829,687952,668715,624431,656582,680574,641658",6,6.9865,0.532
2025,2025-06-11,777549,671106,"657041,700932,608070,467793,672356,666134,671286,666310,682657",6,6.903,0.515
2025,2025-06-11,777554,680885,"660670,686948,663586,621566,542303,645277,671739,642201,669397",9,6.973,0.5375
2025,2025-06-11,777554,694477,"668930,694192,661388,641343,656555,686217,702332,687401,606992",8,6.916,0.537
2025,2025-06-11,777545,641778,"666182,665489,672386,543807,680718,665926,664702,682729,623168",4,6.876,0.522
2025,2025-06-11,777545,669461,"663457,691026,671056,575929,676475,571448,669357,650968,687363",4,6.9785,0.5505
2025,2025-06-11,777548,693433,"641487,677594,663728,668227,593871,641598,456781,686527,670156",3,6.9285,0.544
2025,2025-06-11,777548,593958,"682998,606466,672695,647304,553993,666971,694374,677950,645444",5,6.9395,0.5355
2025,2025-06-11,777542,676664,"671732,667670,691016,672016,691777,668709,649966,680862,680474",9,7.047,0.5535
2025,2025-06-11,777542,543294,"687263,694384,545361,621493,624585,518595,666176,650859,621028",3,6.876,0.5355
2025,2025-06-11,777543,676508,"660271,605141,518692,669257,606192,571970,681624,500743,571771",2,6.8745,0.528
2025,2025-06-11,777543,681190,"665487,650333,592518,701538,657757,593428,630105,642180,553869",4,6.881,0.538
2025,2025-06-11,777562,663554,"678009,650402,681481,682985,679529,672761,690993,693307,700242",7,6.918,0.5335
2025,2025-06-11,777562,621107,"702616,668939,683002,656811,676059,681297,657656,656775,602104",5,6.9695,0.538
2025,2025-06-11,777555,663623,"682928,642708,695578,665953,663993,669743,656180,671277,696285",4,6.879,0.53
2025,2025-06-11,777555,656849,"596019,607043,665742,624413,621438,676724,620443,683146,682668",6,6.9605,0.541
2025,2025-06-11,777561,641793,"666139,664040,676609,666018,691406,663968,642136,666624,670764",6,6.8475,0.5295
2025,2025-06-11,777561,621111,"680776,646240,647351,665966,701350,596115,691785,666152,678882",7,6.8115,0.5225
2025,2025-06-11,777556,683004,"669701,694671,608369,543760,669394,694497,673962,666969,641680",3,7.0005,0.5415
2025,2025-06-11,777556,701581,"621439,680777,664056,664034,650489,621043,665019,686797,543877",4,6.8625,0.534
2025,2025-06-11,777551,657376,"502671,700250,592450,641355,672724,683011,663757,518934,669224",7,6.8495,0.53
2025,2025-06-11,777551,663460,"663697,677951,672580,686469,521692,695506,679845,670231,592192",3,6.9075,0.531
2025,2025-06-11,777550,680732,"596103,678246,643217,572191,673357,700337,671284,805367,681962",4,6.9355,0.53
2025,2025-06-11,777550,687473,"643289,670623,663898,673237,572233,605170,676694,701358,689200",7,6.917,0.5325
2025,2025-06-11,777547,592662,"808982,642715,671218,527038,642086,669477,573262,666149,682515",5,6.901,0.5375
2025,2025-06-11,777547,607536,"687597,656541,696100,642731,686668,606115,641857,690022,671289",5,6.9335,0.537
2025,2025-06-12,777544,647336,"682928,695578,671277,696285,642708,669743,677588,660688,690987",5,6.8535,0.5165
2025,2025-06-12,777544,673540,"596019,607043,665742,624413,682668,516782,683146,621438,682626",5,6.948,0.537
2025,2025-06-12,777533,571578,"669701,694671,677649,664059,696030,669394,673962,666969,543309",6,6.994,0.5505
2025,2025-06-12,777533,641927,"665019,680777,670242,664034,668904,650489,686797,681146,664056",3,6.912,0.5305
2025,2025-06-12,777534,806185,"808982,642715,671218,527038,573262,642086,669477,666149,682515",6,6.909,0.5265
2025,2025-06-12,777534,622608,"687597,656541,642731,641857,686668,696100,606115,690022,690924",2,6.912,0.5375
2025,2025-06-12,777540,669373,"690993,650402,682985,679529,681481,693307,656716,595879,678009",6,6.8345,0.528
2025,2025-06-12,777540,669211,"676059,668939,683002,657656,656811,702616,691723,666185,681297",2,6.8595,0.506
2025,2025-06-12,777536,701542,"663757,700250,502671,641355,691176,683011,641555,622569,518934",4,6.9575,0.5505
2025,2025-06-12,777536,607625,"663697,677951,672580,686469,521692,695506,679845,666023,664728",2,6.948,0.5405
2025,2025-06-12,777532,543243,"663457,691026,671056,575929,676475,571448,669357,686780,687363",4,6.862,0.5215
2025,2025-06-12,777532,694819,"686217,694192,661388,592885,656555,686555,668930,702332,687401",5,6.979,0.541
2025,2025-06-12,777541,571760,"665833,457705,668804,687462,624428,643396,502054,664954,669707",7,6.903,0.5325
2025,2025-06-12,777541,592791,"664023,663656,673548,691718,621020,608348,683737,663538,807713",7,7.089,0.5525
2025,2025-06-12,777546,663436,"805367,678246,596103,700337,673357,668942,641943,643565,681962",5,6.9155,0.5285
2025,2025-06-12,777546,664285,"665161,643289,689200,673237,572233,676694,605170,701358,663898",12,6.926,0.543
2025,2025-06-13,777526,694973,"665833,457705,668804,669707,693304,624428,663647,680779,643396",5,6.83,0.521
2025,2025-06-13,777526,690990,"664023,663656,673548,691718,621020,683737,663538,807713,542932",4,6.8595,0.528
2025,2025-06-13,777531,592332,"666182,665489,672386,543807,676391,680718,682729,702176,665926",7,6.875,0.518
2025,2025-06-13,777531,624133,"607208,656941,664761,679032,596146,592663,681082,805249,669016",6,6.8865,0.5305
2025,2025-06-13,777530,665795,"669364,682663,672640,676572,681393,667472,669065,691594,663743",5,6.9125,0.534
2025,2025-06-13,777530,680730,"682928,695578,663993,671277,605137,669743,677588,660688,690987",3,6.8945,0.522
2025,2025-06-13,777539,686799,"687263,694384,545361,624585,681351,666176,664774,650859,695681",2,6.9545,0.5425
2025,2025-06-13,777539,450203,"702616,668939,683002,656811,657656,656775,602104,666185,668974",10,6.962,0.544
2025,2025-06-13,777538,607259,"670770,669289,682829,687952,663886,668715,624431,656582,680574",5,6.902,0.5275
