game_pk,date,season,side,pitcher_id,k_actual,lineup_ids
746347,2024-09-01,2024,away,679525,5,"502054,677951,686681,521692,669004,666023,624428,672580,664728"
746347,2024-09-01,2024,home,669854,3,"514888,518792,673237,665161,592325,572138,676694,694376,643289"
745861,2024-09-01,2024,away,684320,3,"664770,676391,687462,680718,677870,694388,695238,665782,661531"
745861,2024-09-01,2024,home,641927,8,"650489,669304,670242,680777,668885,571657,596146,686797,467793"
746750,2024-09-01,2024,away,640455,5,"596019,578428,668901,624413,607043,622569,682626,643446,664056"
746750,2024-09-01,2024,home,676979,8,"643217,673357,672820,683734,657757,678246,666150,670032,686676"
744970,2024-09-01,2024,away,687765,5,"671732,667670,669127,668709,663662,664913,680869,680474,805779"
744970,2024-09-01,2024,home,679156,1,"543760,608369,669701,608671,694671,673962,608348,663993,665750"
746505,2024-09-01,2024,away,621107,9,"596103,681297,683002,650391,656896,656811,656775,543510,702616"
746505,2024-09-01,2024,home,621389,1,"678662,663898,641857,686668,669911,666134,696100,687597,691011"
745292,2024-09-01,2024,away,670766,2,"669065,665506,660821,681146,665052,672640,672701,682073,663743"
745292,2024-09-01,2024,home,657277,4,"573262,666149,624424,656305,592192,666464,687529,672275,671218"
746183,2024-09-01,2024,away,682243,4,"645302,677594,663728,668227,593871,670042,641487,668942,660844"
746183,2024-09-01,2024,home,702674,4,"621493,687263,694384,543685,607680,666160,592273,642136,666176"
747157,2024-09-01,2024,away,680736,2,"500743,681624,571771,621035,666158,669242,571970,595281,605131"
747157,2024-09-01,2024,home,694297,10,"656976,682998,678489,641645,545341,664983,553993,621028,645444"
745536,2024-09-01,2024,away,680885,2,"671739,594807,542303,621566,518595,593160,657656,606115,663897"
745536,2024-09-01,2024,home,605400,9,"656941,607208,547180,592206,681082,592663,669016,669720,665019"
745947,2024-09-02,2024,away,669467,3,"691026,676475,571448,680977,502671,687363,691023,686780,672279"
745947,2024-09-02,2024,home,642547,3,"668930,694192,661388,641343,642715,669003,656555,686217,687401"
746992,2024-09-02,2024,away,623167,5,"670032,667452,643217,657757,642020,676113,666150,678246,676070"
746992,2024-09-02,2024,home,669203,4,"670869,668939,656811,623993,681297,656775,596103,702616,656896"
746668,2024-09-02,2024,away,434378,3,"514888,670541,673237,665161,572138,592325,694376,518792,676801"
746668,2024-09-02,2024,home,687924,2,"663697,682829,663886,670770,668715,694362,641584,669289,642708"
746265,2024-09-02,2024,away,668909,6,"680757,665926,608070,647304,678877,681807,657041,666310,677587"
746265,2024-09-02,2024,home,608379,3,"502054,677951,686681,521692,669004,657557,666023,672580,664728"
747155,2024-09-02,2024,away,656427,7,"660271,681624,518692,606192,669257,669242,500743,571771,621035"
747155,2024-09-02,2024,home,593958,1,"682998,664983,545341,605137,656976,680728,553993,641645,678489"
745373,2024-09-02,2024,away,663947,1,"628451,682985,663837,669234,690993,679529,690291,700242,668670"
745373,2024-09-02,2024,home,605397,8,"650333,665487,630105,592518,593428,701538,444482,543309,669200"
745046,2024-09-02,2024,away,680573,2,"650489,663616,669304,668885,668904,467793,686797,571657,543877"
745046,2024-09-02,2024,home,641793,2,"650490,664040,691406,666139,666185,666624,666163,676356,676609"
745619,2024-09-02,2024,away,669302,9,"641487,677594,663728,668227,660844,593871,664238,571745,645302"
745619,2024-09-02,2024,home,674370,4,"671732,667670,668709,669127,664913,680869,656484,663527,680474"
745779,2024-09-02,2024,away,678394,4,"680776,663853,641933,646240,671213,807799,681508,665839,678882"
745779,2024-09-02,2024,home,622663,5,"596019,607043,624413,608385,578428,643446,516782,664056,620443"
746833,2024-09-02,2024,away,683003,4,"693304,668804,665833,457705,642133,650559,669707,680779,643396"
746833,2024-09-02,2024,home,592791,3,"664023,621550,673548,641355,670623,663538,621020,691718,665804"
744972,2024-09-02,2024,away,543037,9,"650402,665742,592450,669224,519317,665862,519203,683011,657077"
744972,2024-09-02,2024,home,683004,2,"543760,608369,669701,666969,663993,673962,694671,641680,665750"
746991,2024-09-03,2024,away,680897,2,"667452,673357,676113,683734,657757,686676,672820,681460,676070"
746991,2024-09-03,2024,home,700249,10,"670869,668939,656811,596103,681297,650391,656775,702616,656896"
746020,2024-09-03,2024,away,571578,8,"686611,677588,665953,695578,671277,608336,682928,660688,696285"
746020,2024-09-03,2024,home,676974,5,"669364,681393,669394,681146,665052,672640,665506,669065,663743"
745047,2024-09-03,2024,away,701581,7,"680777,668904,669304,467793,666397,686797,650489,543877,670242"
745047,2024-09-03,2024,home,605488,4,"670764,664040,691406,666139,676356,666018,676609,686482,642350"
744891,2024-09-03,2024,away,663969,1,"656941,607208,547180,642215,681082,592663,669016,624641,665019"
744891,2024-09-03,2024,home,605135,7,"543807,662139,665489,687462,695238,672386,677870,676391,694388"
745778,2024-09-03,2024,away,676710,8,"677800,680776,641933,646240,665839,807799,643376,678882,671213"
745778,2024-09-03,2024,home,656849,11,"596019,607043,621438,624413,608385,664056,578428,643446,682626"
747079,2024-09-03,2024,away,607536,5,"678662,663898,686668,669911,453568,595909,696100,691011,668845"
747079,2024-09-03,2024,home,519242,9,"671739,642201,542303,621566,669221,657656,606115,663897,570482"
746264,2024-09-03,2024,away,676440,6,"680757,665926,608070,678877,686823,700932,657041,666310,677587"
746264,2024-09-03,2024,home,663903,3,"502054,677951,686681,521692,657557,669004,666023,624428,664728"
746834,2024-09-03,2024,away,694973,6,"643396,668804,665833,457705,642133,693304,656582,518735,669707"
746834,2024-09-03,2024,home,543294,5,"664023,683737,673548,641355,670623,663538,621020,691718,643565"
745944,2024-09-03,2024,away,571927,7,"691026,676475,571448,680977,502671,663457,687363,671056,672279"
745944,2024-09-03,2024,home,650644,7,"694192,663368,661388,669003,642715,686217,656555,687401,668930"
744968,2024-09-03,2024,away,607074,11,"665828,665742,592450,519317,665862,683011,624431,657077,519203"
744968,2024-09-03,2024,home,571760,8,"543760,694671,673962,666969,663993,641680,608671,665750,669701"
746185,2024-09-03,2024,away,621111,6,"660271,605141,518692,606192,669257,669242,571970,595281,666158"
746185,2024-09-03,2024,home,672282,10,"621493,687263,694384,543685,666160,681351,592273,666176,694359"
745615,2024-09-03,2024,away,622491,5,"641487,677594,663728,668227,457759,593871,645302,641598,664238"
745615,2024-09-03,2024,home,669372,7,"671732,667670,668709,669127,664913,680869,656484,680474,805779"
745293,2024-09-03,2024,away,669194,9,"672695,682998,605137,572233,664983,553993,645444,621028,678489"
745293,2024-09-03,2024,home,690986,3,"573262,666149,671218,656305,592192,666464,672275,682617,682641"
744887,2024-09-04,2024,away,650911,7,"679032,607208,624641,592206,681082,592663,669016,642215,665019"
744887,2024-09-04,2024,home,670102,6,"543807,662139,665489,672386,676391,665782,695238,676914,661531"
746990,2024-09-04,2024,away,686563,4,"670032,667452,643217,683734,657757,672820,666150,642020,676070"
746990,2024-09-04,2024,home,544150,2,"683002,668939,665155,623993,681297,656775,691723,702616,543510"
746666,2024-09-04,2024,away,681293,0,"694376,518792,663967,572138,605170,643289,592325,701305,676801"
746666,2024-09-04,2024,home,607259,7,"663697,682622,666181,677956,668715,571912,641584,669289,642708"
746019,2024-09-04,2024,away,669022,9,"686611,677588,671117,695578,671277,608336,682928,660688,696285"
746019,2024-09-04,2024,home,678368,1,"669364,681393,669394,681146,669065,672640,656537,665052,663743"
745045,2024-09-04,2024,away,678692,0,"467793,680737,670242,669304,680777,666397,663616,686797,543877"
745045,2024-09-04,2024,home,642121,1,"650490,666018,691406,666139,676356,666185,676609,666163,670764"
745776,2024-09-04,2024,away,656557,7,"680776,646240,608701,641933,807799,671213,657136,665839,663853"
745776,2024-09-04,2024,home,656731,3,"596019,607043,578428,624413,608385,621438,643446,682626,664056"
747075,2024-09-04,2024,away,687134,2,"453568,678662,686668,641857,663898,669911,666134,656541,595909"
747075,2024-09-04,2024,home,450203,8,"671739,642201,542303,621566,518595,672284,606115,570482,663897"
746262,2024-09-04,2024,away,594902,3,"595978,665926,608070,681807,686823,700932,657041,671289,678877"
746262,2024-09-04,2024,home,607625,4,"502054,677951,521692,641658,657557,543257,672580,666023,664728"
746835,2024-09-04,2024,away,593334,3,"675961,641856,693304,665833,656582,650559,669707,572191,680779"
746835,2024-09-04,2024,home,684007,7,"621550,683737,673548,643565,676679,670156,621020,691718,665804"
745938,2024-09-04,2024,away,543243,7,"691026,687363,502671,571448,681676,671056,663457,665877,672279"
745938,2024-09-04,2024,home,607067,4,"668930,694192,656555,642715,669003,663368,687401,686217,606992"
744964,2024-09-04,2024,away,573186,3,"650402,663757,668752,665862,519317,519203,683011,665828,624431"
744964,2024-09-04,2024,home,543135,6,"669701,694671,663993,666969,673962,641680,665750,677649,608671"
746178,2024-09-04,2024,away,676272,8,"660271,571771,595281,621035,666158,669242,571970,681624,605131"
746178,2024-09-04,2024,home,656288,7,"621493,687263,694384,641779,666160,681351,592273,666176,694359"
745370,2024-09-04,2024,away,672456,2,"678009,682985,663837,681481,690993,679529,668952,700242,668670"
745370,2024-09-04,2024,home,506433,4,"650333,665487,595777,592518,630105,593428,701538,553869,669200"
745614,2024-09-04,2024,away,669923,9,"641487,677594,663728,668227,457759,645302,641598,649966,664238"
745614,2024-09-04,2024,home,676664,5,"663527,668832,663662,669127,664913,669397,656484,669137,805779"
745290,2024-09-04,2024,away,668678,8,"682998,672695,545341,572233,664983,678489,553993,641645,645444"
745290,2024-09-04,2024,home,806185,4,"592192,671218,624424,666149,664774,682641,682617,689172,672275"
746664,2024-09-05,2024,away,686613,6,"514888,670541,673237,608324,572138,665161,592325,676801,643289"
746664,2024-09-05,2024,home,695076,3,"663697,682829,663886,670770,668715,664034,641584,669289,642708"
745042,2024-09-05,2024,away,641154,9,"686797,668904,670242,680577,467793,571657,543877,650489,668885"
745042,2024-09-05,2024,home,671737,10,"650490,664040,691406,666139,666624,666163,676356,670764,642350"
745612,2024-09-05,2024,away,693433,6,"645302,677594,663728,670042,457759,593871,571745,668942,660844"
745612,2024-09-05,2024,home,683155,3,"671732,667670,668709,664913,680869,668832,680474,656484,805779"
745289,2024-09-05,2024,away,518876,8,"672695,682998,605137,572233,678489,553993,664983,641645,680728"
745289,2024-09-05,2024,home,605483,2,"592192,671218,624424,656305,664774,666149,672275,687529,689172"
745451,2024-09-05,2024,away,663623,4,"686611,695578,660766,665953,677588,545121,696285,660688,683083"
745451,2024-09-05,2024,home,663559,3,"643396,668804,665833,693304,642133,656582,518735,669707,650559"
746021,2024-09-05,2024,away,624133,4,"656941,607208,547180,592206,681082,592663,669016,665019,679032"
746021,2024-09-05,2024,home,670124,6,"669364,681393,669394,681146,672640,665052,669065,660821,663743"
747073,2024-09-05,2024,away,596295,6,"453568,678662,686668,641857,663898,669911,666134,696100,687597"
747073,2024-09-05,2024,home,625643,11,"671739,624585,542303,621566,657656,669221,606115,570482,663897"
744966,2024-09-05,2024,away,686799,0,"621493,687263,694384,607680,666176,592273,641779,642136,683021"
744966,2024-09-05,2024,home,674003,4,"543760,608671,669701,666969,663993,673962,641680,665750,608348"
745369,2024-09-05,2024,away,663554,2,"663837,700242,682985,669234,693307,679529,690993,681481,678009"
745369,2024-09-05,2024,home,527048,5,"650333,665487,595777,592518,456781,593428,701538,553869,669200"
746832,2024-09-06,2024,away,661563,7,"650402,665742,592450,669224,519317,665862,519203,683011,657077"
746832,2024-09-06,2024,home,696136,4,"664023,683737,673548,641355,670623,663538,621020,691718,542194"
745941,2024-09-06,2024,away,663372,6,"678662,641857,686668,669911,666134,607732,656541,687597,668845"
745941,2024-09-06,2024,home,593423,10,"668930,694192,661388,669003,642715,676551,656555,663368,687401"
746993,2024-09-06,2024,away,669358,5,"650490,666018,691406,666185,666139,676356,676609,666163,670764"
746993,2024-09-06,2024,home,665152,7,"683002,668939,656811,623993,681297,650391,656775,702616,656896"
745777,2024-09-06,2024,away,518585,3,"663697,682829,663886,668715,664034,670770,669289,642708,641584"
745777,2024-09-06,2024,home,640455,9,"596019,607043,668901,624413,578428,502110,516782,664056,620443"
746912,2024-09-06,2024,away,663436,3,"670032,673357,643217,683734,657757,672820,666150,642020,676070"
746912,2024-09-06,2024,home,601713,6,"680776,646240,641933,677800,807799,671213,657136,686765,678882"
746016,2024-09-06,2024,away,554430,7,"656941,671083,624641,670276,681082,596117,642215,665019,679032"
746016,2024-09-06,2024,home,685116,1,"669364,681393,682073,681146,672640,665052,669065,665506,640902"
747074,2024-09-06,2024,away,592332,5,"543807,662139,665489,672386,676391,695238,687462,694388,664770"
747074,2024-09-06,2024,home,608331,8,"671739,663897,542303,621566,642201,518595,672284,606115,570482"
744967,2024-09-06,2024,away,691951,7,"621493,687263,694384,543685,666160,681351,605346,592273,694359"
744967,2024-09-06,2024,home,642520,1,"543760,694671,673962,666969,663993,677649,641680,608348,679822"
746343,2024-09-06,2024,away,694297,5,"641645,682998,545341,656976,553993,664983,621028,672695,680728"
746343,2024-09-06,2024,home,664285,7,"514888,518792,673237,663656,665161,572138,676694,676801,694376"
746257,2024-09-06,2024,away,805673,4,"467793,668904,669304,670242,571657,668885,543877,680737,666397"
746257,2024-09-06,2024,home,666142,7,"502054,677951,521692,669004,680118,641658,493329,672580,664728"
745131,2024-09-06,2024,away,682243,4,"571745,677594,663728,668227,670042,457759,641487,664238,668942"
745131,2024-09-06,2024,home,607200,1,"691026,676475,502671,572761,680977,663457,691023,686780,672279"
745611,2024-09-06,2024,away,669373,7,"678009,668952,682985,663837,690993,679529,656716,700242,668670"
745611,2024-09-06,2024,home,687765,6,"671732,667670,669127,668709,656484,664913,680869,680474,669397"
745371,2024-09-06,2024,away,696131,6,"573262,671218,624424,656305,664774,666149,672275,682617,687529"
745371,2024-09-06,2024,home,650633,8,"650333,665487,595777,592518,630105,593428,642180,543309,669200"
746104,2024-09-06,2024,away,571510,6,"680757,665926,608070,647304,657041,700932,678877,666310,677587"
746104,2024-09-06,2024,home,689017,8,"660271,605141,518692,621035,669257,669242,500743,666158,571970"
745455,2024-09-07,2024,away,687792,5,"682928,695578,665953,671277,660688,677588,686611,608336,696285"
745455,2024-09-07,2024,home,682847,2,"643396,668804,663698,457705,665833,693304,572191,650559,669707"
745456,2024-09-07,2024,away,680730,5,"682928,695578,696285,545121,660688,677588,686611,660766,686452"
745456,2024-09-07,2024,home,656605,8,"643396,668804,665833,656582,669707,642133,650559,693304,663698"
746829,2024-09-07,2024,away,657376,2,"650402,665742,592450,669224,519317,665862,519203,683011,657077"
746829,2024-09-07,2024,home,665871,5,"664023,670623,673548,641355,663538,621020,691718,621550,542194"
746986,2024-09-07,2024,away,686752,4,"650490,666018,691406,666139,676356,666163,642350,670764,676609"
746986,2024-09-07,2024,home,621107,4,"683002,668939,656811,623993,681297,596103,670869,656896,543510"
745613,2024-09-07,2024,away,669724,1,"663837,700242,682985,669234,690993,679529,668670,668952,678009"
745613,2024-09-07,2024,home,669620,6,"671732,667670,680474,668709,805779,663662,680869,669397,669127"
746344,2024-09-07,2024,away,593958,1,"606466,682998,656976,572233,553993,664983,641645,672695,645444"
746344,2024-09-07,2024,home,579328,6,"514888,670541,673237,608324,665161,605170,676694,592325,676801"
745775,2024-09-07,2024,away,596001,5,"663697,682829,663886,668715,664034,677956,669289,666181,641584"
745775,2024-09-07,2024,home,500779,6,"596019,607043,668901,624413,621438,502110,578428,682626,664056"
746018,2024-09-07,2024,away,605400,5,"656941,607208,547180,592206,681082,669016,665019,670276,596117"
746018,2024-09-07,2024,home,670766,4,"669364,681393,660821,681146,665506,672640,665052,663743,691594"
744963,2024-09-07,2024,away,542881,7,"621493,687263,694384,543685,666160,681351,592273,694359,669326"
744963,2024-09-07,2024,home,683004,6,"543760,669701,673962,666969,694671,663993,641680,608671,608348"
745942,2024-09-07,2024,away,621389,1,"453568,678662,656541,641857,669911,663898,696100,666134,691011"
745942,2024-09-07,2024,home,668964,11,"694192,661388,642715,669003,641343,663368,686217,687401,668930"
745125,2024-09-07,2024,away,669302,10,"677594,663728,668227,670042,457759,593871,641487,571745,664238"
745125,2024-09-07,2024,home,502043,9,"691026,676475,502671,571448,663457,687363,686780,665877,672279"
746259,2024-09-07,2024,away,641927,7,"650489,680737,669304,670242,668904,686797,680777,571657,680577"
746259,2024-09-07,2024,home,679525,5,"502054,677951,521692,669004,657557,686681,666023,680118,664728"
746911,2024-09-07,2024,away,676979,3,"670032,673357,643217,683734,657757,672820,666150,678246,642020"
746911,2024-09-07,2024,home,681867,0,"680776,646240,677800,641933,663853,671213,596115,643376,678882"
747076,2024-09-07,2024,away,621244,5,"664770,662139,665489,687462,695238,672386,680718,676391,694388"
747076,2024-09-07,2024,home,680885,3,"671739,518595,542303,621566,657656,672284,570482,606115,663897"
745372,2024-09-07,2024,away,657277,3,"573262,671218,656305,624424,592192,672275,666149,689172,687529"
745372,2024-09-07,2024,home,656302,4,"650333,595777,630105,592518,593428,444482,665487,701538,456781"
746099,2024-09-07,2024,away,668909,0,"680757,665926,608070,647304,700932,682177,657041,686823,595978"
746099,2024-09-07,2024,home,518489,0,"660271,605141,518692,571771,669242,666158,500743,681624,605131"
746989,2024-09-08,2024,away,641793,4,"666624,666018,676356,691406,666139,676609,670764,666163,642350"
746989,2024-09-08,2024,home,669203,3,"683002,668939,670869,623993,681297,656775,596103,702616,691723"
745453,2024-09-08,2024,away,571578,5,"682928,695578,665953,671277,660688,677588,686611,660766,696285"
745453,2024-09-08,2024,home,683003,9,"643396,668804,663698,457705,693304,650559,695257,572191,675961"
747072,2024-09-08,2024,away,684320,6,"543807,676391,665489,672386,687462,664770,680718,661531,662139"
747072,2024-09-08,2024,home,519242,7,"671739,642201,594807,621566,669221,672284,570482,606115,657656"
746910,2024-09-08,2024,away,623167,6,"676113,673357,643217,682868,686676,670032,666150,657757,676070"
746910,2024-09-08,2024,home,690916,2,"680776,646240,677800,641933,807799,657136,671213,596115,686765"
745774,2024-09-08,2024,away,687924,2,"663886,682829,668715,664034,641584,694362,682622,677956,670770"
745774,2024-09-08,2024,home,622663,8,"596019,607043,668901,624413,608385,578428,516782,621466,664056"
746017,2024-09-08,2024,away,686751,0,"679032,671083,547180,670276,681082,665019,642215,669016,605244"
746017,2024-09-08,2024,home,665795,6,"665506,681393,669394,660821,681146,672640,665052,691594,640902"
746258,2024-09-08,2024,away,680573,2,"666397,669304,663616,670242,668904,650489,680777,686797,543877"
746258,2024-09-08,2024,home,608379,7,"502054,677951,521692,686681,592669,669004,666023,672580,664728"
745940,2024-09-08,2024,away,607536,4,"453568,678662,641857,669911,663898,656541,595909,696100,687597"
745940,2024-09-08,2024,home,642547,4,"694192,661388,642715,596142,656555,663368,687401,686217,668930"
745128,2024-09-08,2024,away,622491,3,"677594,663728,668227,670042,664238,660844,641487,641598,668942"
745128,2024-09-08,2024,home,571945,3,"687363,676475,663609,572761,663457,671056,691023,665877,672279"
746827,2024-09-08,2024,away,543037,7,"650402,665742,592450,669224,519317,665862,668752,683011,657077"
746827,2024-09-08,2024,home,592791,6,"664023,621020,673548,641355,643565,670623,691718,665804,670156"
744965,2024-09-08,2024,away,702674,1,"621493,687263,641779,592273,642136,677941,683021,666160,694384"
744965,2024-09-08,2024,home,571760,8,"543760,669701,694671,666969,663993,673962,677649,608348,608671"
745616,2024-09-08,2024,away,689225,2,"678009,663837,668952,681481,690993,679529,656716,700242,668670"
745616,2024-09-08,2024,home,669372,5,"669137,667670,668709,669127,664913,680869,656484,680474,805779"
746098,2024-09-08,2024,away,676440,4,"686823,665926,608070,647304,657041,682177,671289,666310,678877"
746098,2024-09-08,2024,home,656427,6,"660271,605141,518692,571970,669257,669242,621035,681624,595281"
745368,2024-09-08,2024,away,702352,3,"687529,671218,656305,624424,666149,666464,573262,689172,672275"
745368,2024-09-08,2024,home,605397,7,"650333,665487,595777,592518,630105,593428,701538,553869,456781"
746345,2024-09-08,2024,away,669194,4,"682998,672695,592626,545341,664983,553993,656976,680728,641645"
746345,2024-09-08,2024,home,434378,0,"514888,518792,663656,694376,673237,665161,605170,643289,676801"
745534,2024-09-09,2024,away,642121,0,"650490,666185,676356,691406,664040,666624,670764,666139,666163"
745534,2024-09-09,2024,home,650911,4,"656941,607208,547180,592206,681082,671083,665019,679032,596117"
747090,2024-09-09,2024,away,607259,5,"668715,682829,663886,670770,664034,669289,641584,642708,682622"
747090,2024-09-09,2024,home,450203,7,"671739,624585,542303,621566,669221,672284,570482,606115,663897"
745454,2024-09-09,2024,away,678368,2,"669364,681393,669394,660821,681146,691594,672640,665506,663743"
745454,2024-09-09,2024,home,694973,9,"693304,668804,665833,572191,642133,650559,518735,669707,675961"
745698,2024-09-09,2024,away,663903,3,"502054,677951,521692,543257,592669,669004,672580,686681,664728"
745698,2024-09-09,2024,home,607074,9,"683011,665742,592450,669224,665862,691176,519203,665828,657077"
744888,2024-09-09,2024,away,656731,9,"596019,668901,607043,624413,578428,502110,516782,621438,620443"
744888,2024-09-09,2024,home,621114,3,"543807,662139,665489,687462,676914,661531,676391,677870,664770"
746909,2024-09-09,2024,away,700249,5,"683002,596103,623993,656811,668939,650391,681297,691723,702616"
746909,2024-09-09,2024,home,678394,5,"680776,646240,608701,641933,663853,657136,596115,643376,678882"
745860,2024-09-09,2024,away,672282,8,"621493,687263,694384,592273,666160,681351,694359,605346,669326"
745860,2024-09-09,2024,home,701581,4,"467793,680777,669304,668904,670242,571657,680737,686797,668885"
746746,2024-09-09,2024,away,676282,10,"680757,700932,608070,647304,657041,678877,665926,666310,677587"
746746,2024-09-09,2024,home,694363,5,"667452,673357,643217,683734,686676,672820,682868,678246,676070"
746101,2024-09-09,2024,away,543294,2,"664023,621020,673548,641355,670623,683737,663538,691718,665804"
746101,2024-09-09,2024,home,621111,4,"660271,605141,681624,595281,669257,669242,666158,500743,621035"
746428,2024-09-10,2024,away,687134,4,"453568,678662,686668,668845,669911,663898,656541,696100,687597"
746428,2024-09-10,2024,home,672456,5,"668952,669234,656716,681481,690993,628451,690291,700242,668670"
745535,2024-09-10,2024,away,671737,6,"666624,666018,642350,650490,666139,691406,666185,686482,676609"
745535,2024-09-10,2024,home,624133,2,"671083,607208,547180,592206,681082,669016,665019,670276,596117"
745446,2024-09-10,2024,away,670124,2,"691594,660821,672701,672640,665052,681146,669065,682073,640902"
745446,2024-09-10,2024,home,669387,1,"643396,668804,665833,457705,663698,642133,693304,695257,669707"
744807,2024-09-10,2024,away,625643,1,"671739,642201,594807,621566,657656,669221,570482,606115,663897"
744807,2024-09-10,2024,home,669022,3,"683083,695578,660688,665953,677588,671117,686611,608336,696285"
745694,2024-09-10,2024,away,607625,10,"502054,677951,521692,669004,680118,672580,657557,666023,641658"
745694,2024-09-10,2024,home,573186,4,"650402,665742,592450,669224,519317,665862,691176,519203,683011"
744886,2024-09-10,2024,away,656849,2,"596019,621438,668901,624413,607043,502110,664056,682626,578428"
744886,2024-09-10,2024,home,605135,8,"543807,662139,665489,672386,676391,687462,676914,677870,694388"
746907,2024-09-10,2024,away,544150,8,"683002,656775,623993,656811,668939,681297,656896,702616,543510"
746907,2024-09-10,2024,home,676710,6,"680776,646240,608701,641933,807799,657136,671213,663853,678882"
745856,2024-09-10,2024,away,656288,4,"677941,605346,676572,592273,666160,681351,694359,683021,641779"
745856,2024-09-10,2024,home,641154,10,"666397,670242,669304,680737,467793,680777,686797,571657,680577"
746747,2024-09-10,2024,away,594902,2,"680757,665926,608070,647304,657041,700932,678877,666310,677587"
746747,2024-09-10,2024,home,686563,4,"670032,673357,643217,683734,657757,686676,666150,682868,676070"
745126,2024-09-10,2024,away,695076,3,"663697,682829,663886,670770,668715,664034,641584,669289,642708"
745126,2024-09-10,2024,home,669467,6,"680977,676475,502671,571448,663457,691023,695336,572761,665877"
746346,2024-09-10,2024,away,676664,1,"805779,667670,668709,669127,664913,680869,663662,680474,669397"
746346,2024-09-10,2024,home,681293,7,"514888,670541,663656,608324,673237,665161,605170,592325,518792"
745210,2024-09-10,2024,away,506433,5,"650333,665487,595777,592518,630105,593428,701538,456781,543309"
745210,2024-09-10,2024,home,669923,4,"645302,677594,663728,668227,670042,457759,593871,641487,664238"
747152,2024-09-10,2024,away,543135,6,"543760,669701,694671,666969,663993,673962,641680,677649,665750"
747152,2024-09-10,2024,home,668678,7,"682998,606466,605137,572233,664983,545341,553993,672695,645444"
745291,2024-09-10,2024,away,650644,2,"694192,669003,661388,641343,642715,686217,663368,687401,668930"
745291,2024-09-10,2024,home,694738,3,"573262,671218,624424,656305,592192,666149,672275,687529,682617"
746097,2024-09-10,2024,away,684007,4,"664023,621020,673548,641355,670623,683737,663538,691718,665804"
746097,2024-09-10,2024,home,808967,8,"660271,605141,518692,669242,669257,500743,571970,571771,666158"
745450,2024-09-11,2024,away,642834,0,"681393,672640,669394,681146,660821,665506,669065,669364,640902"
745450,2024-09-11,2024,home,663559,5,"643396,668804,663698,693304,665833,656582,650559,695257,669707"
746745,2024-09-11,2024,away,571510,9,"680757,665926,608070,647304,657041,671289,686823,677587,595978"
746745,2024-09-11,2024,home,663436,4,"667452,673357,682868,683734,672820,678246,666150,686676,670032"
744881,2024-09-11,2024,away,640455,8,"596019,578428,657193,607043,624413,502110,516782,682626,621438"
744881,2024-09-11,2024,home,670102,1,"543807,664770,665489,676391,695238,662139,687462,694388,680718"
747154,2024-09-11,2024,away,674003,4,"608671,680716,694671,660758,663993,673962,677649,608348,679822"
747154,2024-09-11,2024,home,518876,3,"641645,682998,545341,656976,605137,664983,553993,680728,621028"
746425,2024-09-11,2024,away,685299,1,"453568,678662,686668,641857,669911,663898,595909,666134,691011"
746425,2024-09-11,2024,home,663554,7,"678009,682985,663837,681481,628451,679529,656716,700242,668670"
745525,2024-09-11,2024,away,669358,4,"666624,664040,691406,676356,666185,666018,676609,666163,670764"
745525,2024-09-11,2024,home,554430,9,"681082,607208,547180,592206,669016,642215,665019,679032,605244"
744804,2024-09-11,2024,away,608331,6,"671739,624585,542303,621566,606115,657656,669221,624415,570482"
744804,2024-09-11,2024,home,663623,5,"682928,686611,665953,695578,660766,677588,660688,545121,696285"
745697,2024-09-11,2024,away,666142,7,"680118,677951,641658,669004,666023,686681,657557,672580,664728"
745697,2024-09-11,2024,home,661563,5,"542932,665742,592450,665862,519317,657077,683011,665828,669224"
746908,2024-09-11,2024,away,665152,7,"683002,656775,623993,656811,668939,681297,596103,702616,656896"
746908,2024-09-11,2024,home,601713,9,"680776,646240,663853,641933,807799,643376,686765,596115,678882"
745857,2024-09-11,2024,away,686799,3,"621493,687263,694384,683021,666160,642136,676572,694359,677941"
745857,2024-09-11,2024,home,805673,5,"571657,670242,467793,669304,668904,650489,686797,680577,543877"
745127,2024-09-11,2024,away,682227,5,"663697,682829,668715,670770,664034,669289,677956,682622,571912"
745127,2024-09-11,2024,home,458681,7,"691026,665877,502671,571448,680977,663457,695336,671056,672279"
746342,2024-09-11,2024,away,683155,2,"671732,667670,668709,664913,680869,805779,669127,680474,676116"
746342,2024-09-11,2024,home,686613,7,"605170,670541,673237,608324,572138,694376,592325,676694,643289"
745214,2024-09-11,2024,away,650633,6,"650333,665487,595777,592518,630105,593428,701538,456781,553869"
745214,2024-09-11,2024,home,693433,5,"645302,677594,663728,668227,670042,457759,593871,641487,668942"
745285,2024-09-11,2024,away,607067,1,"669003,663368,655316,596142,606992,686217,656555,687401,686555"
745285,2024-09-11,2024,home,605483,8,"666149,682641,671218,682617,664774,666464,687529,672275,689172"
746100,2024-09-11,2024,away,696136,2,"664023,621020,673548,641355,670623,683737,663538,691718,665804"
746100,2024-09-11,2024,home,676272,2,"660271,605141,518692,571771,669242,669257,571970,500743,666158"
746427,2024-09-12,2024,away,663372,6,"678662,686668,641857,669911,663898,666134,696100,595909,641755"
746427,2024-09-12,2024,home,669373,6,"678009,681481,682985,690993,663837,679529,656716,700242,693307"
745129,2024-09-12,2024,away,596001,3,"663697,682829,663886,670770,668715,664034,641584,669289,677956"
