game_pk,date,season,side,pitcher_id,k_actual,lineup_ids,exp_ks,p_over,p10,p90
745736,2024-06-09,2024,away,607192,12,"605141,660271,518692,669257,606192,518792,681624,666158,571771",4.8292,0.0,2.0,7.0
745736,2024-06-09,2024,home,661563,5,"683011,657077,592450,519317,663757,650402,518934,665828,624431",4.7876,0.0,2.0,7.0
745080,2024-06-10,2024,away,669203,6,"683002,676059,656811,663624,623993,681297,602104,656775,543510",4.7938,0.0,2.0,7.0
745080,2024-06-10,2024,home,686752,9,"650490,668227,664040,670623,642708,642350,680700,676609,656577",4.825,0.0,2.0,7.0
745897,2024-06-10,2024,away,641712,1,"453568,678662,607732,641857,686668,669911,660707,696100,691182",4.80835,0.0,2.0,7.0
745897,2024-06-10,2024,home,663978,6,"650489,663616,668904,596146,621043,467793,666135,622534,543877",4.86735,0.0,2.0,7.0
746295,2024-06-10,2024,away,607074,3,"683011,665742,650402,657077,518934,663757,663330,624431,665828",4.81675,0.0,2.0,7.0
746295,2024-06-10,2024,home,607625,4,"672580,677951,521692,624428,679845,686469,669004,680118,641658",4.8625,0.0,2.0,7.0
745982,2024-06-10,2024,away,621244,4,"676914,687462,665489,666182,596129,543807,662139,643396,672386",4.8595,0.0,2.0,7.0
745982,2024-06-10,2024,home,607067,4,"668930,661388,592885,642715,656555,663368,687401,641343,694192",4.8338,0.0,2.0,7.0
745409,2024-06-10,2024,away,683155,3,"647351,668709,667670,609280,605204,669127,663662,680869,680474",4.8052,0.0,2.0,7.0
745409,2024-06-10,2024,home,656302,8,"650333,665487,640492,630105,642180,456781,701538,673490,669134",4.85855,0.0,2.0,7.0
745248,2024-06-10,2024,away,607200,4,"667452,670032,673357,657757,683734,657557,672820,693049,686676",4.85295,0.0,2.0,7.0
745248,2024-06-10,2024,home,669302,8,"641487,668942,677594,663728,660844,670042,682988,686527,669208",4.8614,0.0,2.0,7.0
745334,2024-06-10,2024,away,681293,6,"514888,608324,670541,665161,676694,643289,694388,663550,605170",4.7914,0.0,2.0,7.0
745334,2024-06-10,2024,home,690986,3,"689172,671218,672275,624424,624585,596103,642731,527038,669477",4.79635,0.0,2.0,7.0
747027,2024-06-11,2024,away,608331,3,"671739,645277,663586,621566,542303,594807,679881,669221,606115",4.84285,0.0,2.0,7.0
747027,2024-06-11,2024,home,544150,4,"676059,668939,663624,656775,669720,622761,602104,543510,681297",4.80165,0.0,2.0,7.0
746464,2024-06-11,2024,away,680730,1,"682928,657041,608385,545121,671277,660688,669222,608841,696285",4.8338,0.0,2.0,7.0
746464,2024-06-11,2024,home,628317,5,"663837,690993,592192,682985,570482,669234,672761,668670,656716",4.8016,0.0,2.0,7.0
745077,2024-06-11,2024,away,592791,5,"643565,673548,641355,663538,664023,621020,623520,691718,665804",4.77735,0.0,2.0,7.0
745077,2024-06-11,2024,home,621107,3,"650490,664040,670623,666139,676356,680700,642350,642708,676609",4.7743,0.0,2.0,7.0
746702,2024-06-11,2024,away,663474,4,"680757,671289,608070,647304,686823,665926,682177,677587,666310",4.79445,0.0,2.0,7.0
746702,2024-06-11,2024,home,608718,0,"670770,682829,600869,668715,656413,663886,669289,663697,694362",4.84235,0.0,2.0,7.0
746951,2024-06-11,2024,away,554430,4,"656941,592206,547180,664761,681082,624641,665506,596117,679032",4.8643,0.0,2.0,7.0
746951,2024-06-11,2024,home,676710,8,"680776,666152,608701,646240,807799,657136,642197,666915,678882",4.8083,0.0,2.0,7.0
745815,2024-06-11,2024,away,666200,4,"665862,650559,656896,669394,660821,672640,624503,641313,663743",4.8301,0.0,2.0,7.0
745815,2024-06-11,2024,home,656731,8,"596019,624413,607043,502110,516782,668901,621438,682626,643446",4.79775,0.0,2.0,7.0
745899,2024-06-11,2024,away,615698,5,"453568,686668,678662,641857,607732,669911,595909,675659,691182",4.83495,0.0,2.0,7.0
745899,2024-06-11,2024,home,686973,3,"669304,621043,668904,596146,680777,650489,621439,666135,467793",4.84885,0.0,2.0,7.0
745170,2024-06-11,2024,away,694973,8,"457705,668804,656582,665833,663647,693304,572191,518735,669261",4.8345,0.0,2.0,7.0
745170,2024-06-11,2024,home,571945,6,"691026,676475,502671,669357,571448,680977,665877,671056,672279",4.8436,0.0,2.0,7.0
746296,2024-06-11,2024,away,573186,1,"683011,663757,663330,657077,519317,519203,650402,669224,665828",4.8404,0.0,2.0,7.0
746296,2024-06-11,2024,home,663903,6,"672580,641658,686469,666023,669004,676369,671221,679845,664728",4.86135,0.0,2.0,7.0
745981,2024-06-11,2024,away,579328,5,"687462,643376,665489,666182,662139,676391,543807,643396,676914",4.85155,0.0,2.0,7.0
745981,2024-06-11,2024,home,692230,4,"686554,661388,592885,642715,656555,686217,663368,694192,668930",4.7862,0.0,2.0,7.0
747190,2024-06-11,2024,away,660761,3,"683021,650859,666160,607680,641432,642136,694384,666176,687263",4.8018,0.0,2.0,7.0
747190,2024-06-11,2024,home,656756,3,"606466,672515,666971,572233,664983,553993,682998,592626,672695",4.7795,0.0,2.0,7.0
745404,2024-06-11,2024,away,676664,1,"647351,668709,667670,609280,691016,680869,664913,680474,669127",4.86025,0.0,3.0,7.0
745404,2024-06-11,2024,home,681190,5,"650333,665487,444482,642180,456781,630105,673490,701538,543309",4.83845,0.0,2.0,7.0
745244,2024-06-11,2024,away,689672,4,"667452,672820,673357,668752,657557,686676,664901,670032,657757",4.81335,0.0,2.0,7.0
745244,2024-06-11,2024,home,646242,4,"641487,668942,677594,663728,571745,670042,641598,682988,669208",4.7985,0.0,2.0,7.0
745327,2024-06-11,2024,away,669854,8,"514888,608324,670541,665161,572138,676694,663550,643289,605170",4.7991,0.0,2.0,7.0
745327,2024-06-11,2024,home,663855,5,"689172,671218,672275,656305,624424,527038,624585,573262,642731",4.85885,0.0,2.0,7.0
746139,2024-06-11,2024,away,641540,2,"669701,543257,608671,641680,694671,663993,677649,673995,665750",4.82725,0.0,2.0,7.0
746139,2024-06-11,2024,home,572020,2,"621035,660271,571771,669257,678246,666158,681624,518792,500743",4.7722,0.0,2.0,7.0
745896,2024-06-12,2024,away,596295,2,"453568,675659,676701,696100,607732,669911,595909,660707,691182",4.84845,0.0,2.0,7.0
745896,2024-06-12,2024,home,641154,5,"596146,621043,668904,669304,621439,467793,571657,650489,543877",4.7903,0.0,2.0,7.0
745978,2024-06-12,2024,away,605135,5,"687462,676914,666182,643376,543807,672386,665489,643396,676391",4.8671,0.0,2.0,7.0
745978,2024-06-12,2024,home,668964,4,"668930,661388,592885,642715,686217,641343,694192,686554,663368",4.7842,0.0,2.0,7.0
745328,2024-06-12,2024,away,664285,1,"514888,608324,670541,572138,665161,643289,605170,547989,663550",4.8304,0.0,2.0,7.0
745328,2024-06-12,2024,home,657277,5,"596103,671218,527038,656305,672275,624585,689172,642731,573262",4.8291,0.0,2.0,7.0
745405,2024-06-12,2024,away,663687,5,"647351,668709,609280,691016,669127,664913,663662,680869,680474",4.8482,0.0,2.0,7.0
745405,2024-06-12,2024,home,650633,12,"650333,665487,592518,456781,630105,673490,701538,669134,444482",4.80015,0.0,2.0,7.0
747028,2024-06-12,2024,away,680885,3,"671739,645277,542303,621566,663586,594807,669221,672284,606115",4.7855,0.0,2.0,7.0
747028,2024-06-12,2024,home,700249,6,"683002,668939,663624,681297,623993,669720,602104,656775,622761",4.803,0.0,2.0,7.0
746462,2024-06-12,2024,away,663623,5,"682928,657041,608385,592696,671277,608841,660688,669222,696285",4.86565,0.0,2.0,7.0
746462,2024-06-12,2024,home,681857,3,"663837,682985,672761,592192,690993,570482,656716,668952,608348",4.8439,0.0,2.0,7.0
745079,2024-06-12,2024,away,665871,4,"623520,543228,641355,673548,664023,663538,621020,691718,643565",4.77675,0.0,2.0,7.0
745079,2024-06-12,2024,home,650644,6,"650490,664040,670623,668227,642350,680700,676609,676356,670764",4.83145,0.0,2.0,7.0
746701,2024-06-12,2024,away,676440,11,"680757,700932,608070,647304,681807,665926,672356,677587,595978",4.8584,0.0,2.0,7.0
746701,2024-06-12,2024,home,666157,6,"670770,682829,600869,668715,641584,663886,674441,663697,656413",4.8487,0.0,2.0,7.0
746948,2024-06-12,2024,away,650911,2,"656941,592206,547180,664761,681082,593160,621311,665561,679032",4.86085,0.0,2.0,7.0
746948,2024-06-12,2024,home,601713,4,"680776,608701,641933,646240,657136,665839,666915,666152,678882",4.85415,0.0,2.0,7.0
745811,2024-06-12,2024,away,666129,4,"672640,650559,605137,669394,665862,641313,660821,660644,624503",4.79425,0.0,2.0,7.0
745811,2024-06-12,2024,home,656849,1,"596019,664056,502110,624413,516782,621438,668901,682626,643446",4.8555,0.0,2.0,7.0
745171,2024-06-12,2024,away,663559,5,"457705,668804,656582,665833,663647,693304,658668,572191,680779",4.8288,0.0,2.0,7.0
745171,2024-06-12,2024,home,543243,9,"691026,676475,502671,571448,669357,686780,680977,666185,672279",4.84235,0.0,2.0,7.0
746294,2024-06-12,2024,away,547001,2,"683011,665742,592450,519317,657077,650402,519203,624431,518934",4.79925,0.0,2.0,7.0
746294,2024-06-12,2024,home,656186,1,"672580,677951,686469,521692,676369,679845,666023,641658,664728",4.8698,0.0,3.0,7.0
747193,2024-06-12,2024,away,667755,5,"694384,650859,657061,641432,642136,687263,666160,666176,641645",4.8383,0.0,2.0,7.0
747193,2024-06-12,2024,home,677944,4,"682998,606466,545341,572233,666971,664983,672515,677942,621028",4.8346,0.0,2.0,7.0
745246,2024-06-12,2024,away,686563,7,"673357,683734,657757,657557,664901,676113,672820,643217,686676",4.8575,0.0,3.0,7.0
745246,2024-06-12,2024,home,682243,8,"641487,668942,677594,663728,670042,641598,686527,571745,669208",4.7817,0.0,2.0,7.0
746137,2024-06-12,2024,away,592351,3,"543760,608369,666969,669701,663993,608671,641680,677649,665750",4.8153,0.0,2.0,7.0
746137,2024-06-12,2024,home,621111,2,"605141,660271,518692,669257,606192,666158,681624,518792,624415",4.8483,0.0,2.0,7.0
747026,2024-06-13,2024,away,625643,8,"671739,645277,542303,621566,663586,518595,594807,672284,606115",4.78885,0.0,2.0,7.0
747026,2024-06-13,2024,home,608344,8,"683002,668939,656811,623993,676059,681297,656775,669065,663624",4.8186,0.0,2.0,7.0
746465,2024-06-13,2024,away,571578,4,"682928,669222,608385,702358,608841,671277,545121,686452,696285",4.8185,0.0,2.0,7.0
746465,2024-06-13,2024,home,663554,4,"663837,628451,592192,682985,570482,669234,672761,668670,668952",4.83995,0.0,2.0,7.0
746299,2024-06-13,2024,away,641482,2,"683011,665742,592450,657077,650402,519203,518934,624431,663757",4.7667,0.0,2.0,7.0
746299,2024-06-13,2024,home,679525,7,"672580,677951,679845,521692,676369,666023,671221,669004,664728",4.79615,0.0,2.0,7.0
745168,2024-06-13,2024,away,656605,4,"663647,668804,665833,658668,642133,669707,669261,518735,572191",4.8365,0.0,2.0,7.0
745168,2024-06-13,2024,home,458681,5,"691026,676475,502671,669357,571448,680977,666185,686780,672279",4.77965,0.0,2.0,7.0
745075,2024-06-13,2024,away,657006,5,"621020,666624,641355,673548,683737,663538,621550,691718,543228",4.7959,0.0,2.0,7.0
745075,2024-06-13,2024,home,671737,11,"670764,668227,664040,670623,642708,642350,676609,666139,666163",4.8616,0.0,3.0,7.0
746944,2024-06-13,2024,away,605400,2,"656941,592206,547180,681082,624641,621311,593160,596117,642215",4.7996,0.0,2.0,7.0
746944,2024-06-13,2024,home,656557,5,"680776,666152,641933,646240,807799,665839,624512,642086,678882",4.7973,0.0,2.0,7.0
745809,2024-06-13,2024,away,682610,5,"665862,650559,656896,660821,669394,624503,641313,672640,542194",4.78935,0.0,2.0,7.0
745809,2024-06-13,2024,home,622663,2,"596019,607043,502110,624413,516782,668901,682626,643446,664056",4.8351,0.0,2.0,7.0
745894,2024-06-13,2024,away,665622,3,"647351,668709,667670,609280,691016,669127,664913,680869,649557",4.7916,0.0,2.0,7.0
745894,2024-06-13,2024,home,657746,5,"650489,669304,668904,596146,621043,467793,621439,680777,668885",4.84205,0.0,2.0,7.0
747192,2024-06-13,2024,away,656288,3,"694384,650859,641432,657061,681351,687263,666160,666176,683021",4.81,0.0,2.0,7.0
747192,2024-06-13,2024,home,694297,8,"682998,606466,592626,572233,666971,664983,553993,672515,621028",4.8597,0.0,2.0,7.0
745245,2024-06-13,2024,away,676979,13,"670032,683734,673357,657757,643217,657557,693049,686676,672820",4.82535,0.0,2.0,7.0
745245,2024-06-13,2024,home,676106,1,"641487,664238,677594,641598,571745,682988,668942,670042,663728",4.81205,0.0,2.0,7.0
746136,2024-06-13,2024,away,547179,2,"543760,669701,666969,663993,489446,641680,608671,677649,665750",4.93335,0.0,3.0,7.0
746136,2024-06-13,2024,home,675627,0,"605141,660271,518692,606192,681624,518792,669257,624415,605131",4.7715,0.0,2.0,7.0
746869,2024-06-14,2024,away,502043,6,"691026,672279,502671,571448,669357,671056,666185,680977,686780",4.7745,0.0,2.0,7.0
746869,2024-06-14,2024,home,696136,2,"621550,666624,641355,673548,664023,663538,691718,621020,665804",4.83885,0.0,2.0,7.0
746947,2024-06-14,2024,away,661563,6,"683011,665742,592450,657077,519317,519203,650402,665828,624431",4.81655,0.0,2.0,7.0
746947,2024-06-14,2024,home,678394,5,"680776,666152,641933,646240,807799,657136,642197,666915,678882",4.82075,0.0,2.0,7.0
744847,2024-06-14,2024,away,641312,1,"624503,650559,542194,669394,672640,641313,660644,656896,663743",4.80475,0.0,2.0,7.0
744847,2024-06-14,2024,home,669022,10,"682928,657041,608385,592696,608841,671277,660688,669222,696285",4.83075,0.0,2.0,7.0
747025,2024-06-14,2024,away,624133,6,"593160,592206,547180,664761,681082,624641,679032,665506,665561",4.84875,0.0,2.0,7.0
747025,2024-06-14,2024,home,680694,4,"676059,668939,656811,683002,623993,669720,681297,669065,656775",4.79155,0.0,2.0,7.0
744924,2024-06-14,2024,away,671106,3,"680757,665926,608070,647304,681807,686823,671289,677587,666310",4.85025,0.0,2.0,7.0
744924,2024-06-14,2024,home,592332,6,"676914,643376,665489,666182,457759,543807,643396,595281,687462",4.8577,0.0,2.0,7.0
745810,2024-06-14,2024,away,663362,2,"650333,665487,640492,592518,456781,630105,673490,701538,669134",4.78595,0.0,2.0,7.0
745810,2024-06-14,2024,home,640455,7,"596019,607043,502110,624413,516782,621438,668901,682626,643446",4.7691,0.0,2.0,7.0
747112,2024-06-14,2024,away,641793,2,"650490,668227,642708,670623,642350,676356,670764,680700,656577",4.85745,0.0,3.0,7.0
747112,2024-06-14,2024,home,519242,7,"679881,645277,542303,621566,663586,669221,594807,672284,606115",4.7949,0.0,2.0,7.0
746378,2024-06-14,2024,away,669373,2,"663837,682985,672761,592192,570482,690993,669234,668670,656716",4.8507,0.0,2.0,7.0
746378,2024-06-14,2024,home,686613,9,"514888,608324,663550,665161,673237,643289,676694,605170,676801",4.8486,0.0,2.0,7.0
745892,2024-06-14,2024,away,687765,3,"680474,668709,663662,609280,691016,669127,647351,664913,680869",4.84315,0.0,2.0,7.0
745892,2024-06-14,2024,home,680573,4,"650489,668885,621043,596146,669304,467793,621439,622534,543877",4.86305,0.0,2.0,7.0
745979,2024-06-14,2024,away,668881,5,"670770,682829,600869,668715,641584,663886,674441,663697,666181",4.78715,0.0,2.0,7.0
745979,2024-06-14,2024,home,642547,6,"668930,661388,592885,642715,641343,686217,687401,694192,663368",4.85675,0.0,2.0,7.0
746545,2024-06-14,2024,away,669387,2,"457705,668804,693304,572191,663647,656582,669261,669707,518735",4.84945,0.0,2.0,7.0
746545,2024-06-14,2024,home,663372,8,"453568,686668,678662,641857,666134,607732,669911,660707,691182",4.77435,0.0,2.0,7.0
747191,2024-06-14,2024,away,623167,2,"502054,657757,673357,683734,664901,657557,667452,686676,672820",4.8643,0.0,2.0,7.0
747191,2024-06-14,2024,home,669194,8,"682998,606466,592626,572233,666971,545341,553993,571466,672695",4.8418,0.0,2.0,7.0
746134,2024-06-14,2024,away,666142,4,"672580,677951,686469,666023,680118,679845,669004,671221,664728",4.8005,0.0,2.0,7.0
746134,2024-06-14,2024,home,694813,3,"605141,660271,518692,669257,606192,681624,500743,571771,621035",4.7911,0.0,2.0,7.0
745247,2024-06-14,2024,away,571760,4,"543760,608671,666969,663993,694671,669701,677649,668800,673995",4.84805,0.0,2.0,7.0
745247,2024-06-14,2024,home,622491,7,"641487,571745,677594,686527,663728,664238,682988,670042,668942",4.87675,0.0,2.0,7.0
745326,2024-06-14,2024,away,542881,5,"694384,650859,621493,607680,681351,687263,666160,666176,641645",4.86725,0.0,3.0,7.0
745326,2024-06-14,2024,home,675921,1,"573262,671218,672275,656305,527038,624585,624424,642731,605113",4.80155,0.0,2.0,7.0
746865,2024-06-15,2024,away,669467,4,"691026,676475,502671,571448,669357,671056,666185,680977,686780",4.85475,0.0,2.0,7.0
746865,2024-06-15,2024,home,684007,6,"643565,623520,641355,673548,664023,663538,621020,691718,543228",4.8404,0.0,2.0,7.0
744925,2024-06-15,2024,away,471911,2,"680757,665926,681807,647304,700932,686823,682177,677587,666310",4.79085,0.0,2.0,7.0
744925,2024-06-15,2024,home,670950,1,"676914,643376,665489,457759,662139,543807,676391,643396,595281",4.79185,0.0,2.0,7.0
745329,2024-06-15,2024,away,663776,5,"694384,650859,621493,607680,681351,687263,666160,666176,641645",4.81115,0.0,2.0,7.0
745329,2024-06-15,2024,home,676775,6,"672275,671218,527038,656305,624585,642731,573262,689172,624424",4.8005,0.0,2.0,7.0
747024,2024-06-15,2024,away,592836,4,"656941,592206,547180,664761,681082,624641,669016,596117,679032",4.86365,0.0,3.0,7.0
747024,2024-06-15,2024,home,680570,6,"683002,668939,663624,622761,623993,676059,656775,669720,602104",4.79975,0.0,2.0,7.0
744846,2024-06-15,2024,away,669432,3,"641313,650559,605137,669394,660821,624503,665862,660644,663743",4.8353,0.0,2.0,7.0
744846,2024-06-15,2024,home,687792,13,"682928,657041,671277,608841,545121,669222,686452,702358,696285",4.7945,0.0,2.0,7.0
746381,2024-06-15,2024,away,656427,6,"672761,668952,682985,628451,690993,669234,656716,668731,608348",4.8496,0.0,2.0,7.0
746381,2024-06-15,2024,home,681293,2,"663550,608324,676801,665161,572138,673237,643289,669450,663967",4.79465,0.0,2.0,7.0
745805,2024-06-15,2024,away,800049,4,"650333,665487,595777,592518,456781,630105,701538,673490,669134",4.76605,0.0,2.0,7.0
745805,2024-06-15,2024,home,500779,6,"596019,607043,502110,624413,621438,668901,682626,643446,664056",4.8615,0.0,2.0,7.0
747113,2024-06-15,2024,away,686752,4,"650490,664040,670623,666139,668227,680700,642708,656577,642350",4.84135,0.0,2.0,7.0
747113,2024-06-15,2024,home,450203,8,"672284,645277,542303,621566,663586,594807,669221,606115,657656",4.84935,0.0,2.0,7.0
745976,2024-06-15,2024,away,671096,3,"670770,682829,600869,668715,663886,656413,605361,663697,669289",4.84725,0.0,2.0,7.0
745976,2024-06-15,2024,home,657649,0,"687401,661388,592885,642715,656555,596142,663368,694192,668930",4.8328,0.0,2.0,7.0
745241,2024-06-15,2024,away,543135,6,"543760,608369,666969,663993,694671,608671,543257,677649,669087",4.83915,0.0,2.0,7.0
745241,2024-06-15,2024,home,669923,6,"641487,668942,677594,663728,641598,670042,686527,682988,664238",4.84825,0.0,2.0,7.0
746946,2024-06-15,2024,away,607074,7,"683011,665742,592450,657077,519317,519203,650402,624431,665828",4.84825,0.0,2.0,7.0
746946,2024-06-15,2024,home,681867,6,"680776,608701,666152,646240,657136,807799,665839,666915,678882",4.8221,0.0,2.0,7.0
746135,2024-06-15,2024,away,607625,4,"672580,677951,686469,676369,666023,624428,669004,680118,641658",4.8499,0.0,3.0,7.0
746135,2024-06-15,2024,home,808967,1,"605141,660271,518692,606192,681624,500743,624415,666158,605131",4.8629,0.0,2.0,7.0
746547,2024-06-15,2024,away,683003,6,"641511,668804,693304,656582,663647,658668,518735,669707,572191",4.78045,0.0,2.0,7.0
746547,2024-06-15,2024,home,621389,5,"453568,678662,676701,660707,666134,669911,595909,696100,691182",4.80025,0.0,2.0,7.0
747187,2024-06-15,2024,away,607200,6,"502054,683734,673357,657557,667452,686676,672820,664901,455117",4.83235,0.0,2.0,7.0
747187,2024-06-15,2024,home,543518,2,"682998,606466,592626,572233,666971,664983,553993,672515,672695",4.79875,0.0,2.0,7.0
746866,2024-06-16,2024,away,571945,5,"691026,666185,502671,669357,571448,680977,664854,686780,672279",4.88435,0.0,2.0,7.0
